ind,movieId,rating,timestamp
5584437,971,5.0,2015-01-03 05:42:28
5584438,32,3.5,2015-01-03 05:44:47
5584439,17,4.5,2015-01-03 05:45:22
5584440,319,3.5,2015-01-03 05:45:53
5584441,920,4.5,2015-01-03 05:46:11
5584442,592,3.5,2015-01-03 05:50:04
5584443,316,5.0,2015-01-03 05:52:37
5584444,474,4.5,2015-01-03 05:54:09
5584445,442,3.0,2015-01-03 05:54:11
5584446,11,4.0,2015-01-03 05:54:14
5584447,16,4.0,2015-01-03 05:54:17
5584448,904,4.0,2015-01-03 05:55:17
5584449,858,4.0,2015-01-03 06:01:18
5584450,778,4.5,2015-01-03 06:02:44
5584451,2,3.5,2015-01-03 06:44:50
5584452,1,3.5,2015-01-03 06:45:06
5584453,780,3.5,2015-01-03 06:45:11
5584454,589,3.5,2015-01-03 06:49:33
5584455,592,4.0,2015-01-03 09:29:51
5584456,965,2.5,2015-01-03 10:54:18
5584457,318,5.0,2015-01-03 11:36:03
5584458,527,5.0,2015-01-03 11:36:11
5584459,50,5.0,2015-01-03 11:36:23
5584460,356,5.0,2015-01-03 11:36:36
5584461,858,5.0,2015-01-03 11:36:50
5584462,923,4.0,2015-01-03 11:39:08
5584463,912,5.0,2015-01-03 11:45:55
5584464,10,2.0,2015-01-03 12:27:41
5584465,253,3.0,2015-01-03 12:27:52
5584466,39,3.0,2015-01-03 12:47:39
5584467,527,5.0,2015-01-03 12:56:05
5584468,260,5.0,2015-01-03 12:56:22
5584469,318,5.0,2015-01-03 13:01:47
5584470,356,5.0,2015-01-03 13:02:03
5584471,110,3.0,2015-01-03 13:02:18
5584472,1036,3.5,2015-01-03 13:05:52
5584473,47,4.0,2015-01-03 13:06:04
5584474,541,4.5,2015-01-03 13:07:52
5584475,296,4.0,2015-01-03 13:08:20
5584476,296,5.0,2015-01-03 13:10:39
5584477,527,4.5,2015-01-03 13:12:22
5584478,858,4.0,2015-01-03 13:12:54
5584479,593,4.5,2015-01-03 13:13:03
5584480,946,3.0,2015-01-03 13:13:38
5584481,32,4.0,2015-01-03 13:13:50
5584482,912,3.5,2015-01-03 13:14:23
5584483,745,5.0,2015-01-03 13:17:45
5584484,1059,4.0,2015-01-03 13:18:00
5584485,508,3.5,2015-01-03 13:18:03
5584486,293,4.5,2015-01-03 13:18:22
5584487,551,5.0,2015-01-03 13:19:19
5584488,720,5.0,2015-01-03 13:37:03
5584489,296,4.5,2015-01-03 14:25:41
5584490,260,3.0,2015-01-03 14:25:46
5584491,778,4.0,2015-01-03 14:25:54
5584492,123,4.5,2015-01-03 14:28:38
5584493,757,3.5,2015-01-03 14:29:11
5584494,1042,4.5,2015-01-03 14:35:50
5584495,48,1.5,2015-01-03 14:47:51
5584496,158,0.5,2015-01-03 14:48:00
5584497,180,3.0,2015-01-03 14:49:59
5584498,231,2.0,2015-01-03 14:50:48
5584499,520,3.5,2015-01-03 14:52:15
5584500,216,1.5,2015-01-03 14:52:50
5584501,551,3.5,2015-01-03 14:56:06
5584502,741,5.0,2015-01-03 14:56:11
5584503,318,4.5,2015-01-03 15:00:28
5584504,296,5.0,2015-01-03 15:02:43
5584505,593,4.0,2015-01-03 15:08:02
5584506,1036,4.5,2015-01-03 15:20:31
5584507,589,4.5,2015-01-03 15:23:54
5584508,47,4.0,2015-01-03 15:28:15
5584509,648,5.0,2015-01-03 15:51:17
5584510,296,4.0,2015-01-03 16:02:05
5584511,19,2.5,2015-01-03 16:07:43
5584512,2,3.5,2015-01-03 16:07:46
5584513,653,2.5,2015-01-03 16:48:35
5584514,805,4.0,2015-01-03 17:06:36
5584515,457,4.0,2015-01-03 17:07:56
5584516,951,4.0,2015-01-03 17:09:07
5584517,911,5.0,2015-01-03 17:09:09
5584518,955,3.5,2015-01-03 17:09:25
5584519,933,3.5,2015-01-03 17:09:44
5584520,832,2.5,2015-01-03 17:10:06
5584521,898,4.0,2015-01-03 17:12:59
5584522,916,4.0,2015-01-03 17:13:26
5584523,318,4.5,2015-01-03 17:14:34
5584524,50,4.5,2015-01-03 17:14:34
5584525,858,4.5,2015-01-03 17:14:37
5584526,593,4.5,2015-01-03 17:15:03
5584527,454,3.0,2015-01-03 17:15:17
5584528,733,2.5,2015-01-03 17:20:00
5584529,908,3.5,2015-01-03 17:22:13
5584530,47,3.0,2015-01-03 17:26:41
5584531,527,4.5,2015-01-03 17:26:43
5584532,1061,1.5,2015-01-03 17:27:09
5584533,836,4.0,2015-01-03 17:29:44
5584534,95,3.0,2015-01-03 17:30:51
5584535,288,3.5,2015-01-03 17:31:04
5584536,19,2.0,2015-01-03 17:31:24
5584537,253,3.0,2015-01-03 17:31:28
5584538,266,3.5,2015-01-03 17:31:55
5584539,370,3.0,2015-01-03 17:32:56
5584540,163,2.5,2015-01-03 17:33:02
5584541,196,1.5,2015-01-03 17:33:21
5584542,5,3.0,2015-01-03 17:33:24
5584543,647,3.0,2015-01-03 17:34:10
5584544,628,4.0,2015-01-03 17:34:11
5584545,648,4.0,2015-01-03 17:35:19
5584546,588,4.5,2015-01-03 17:43:34
5584547,858,3.0,2015-01-03 17:52:14
5584548,50,4.0,2015-01-03 17:52:22
5584549,912,4.0,2015-01-03 17:52:32
5584550,953,3.0,2015-01-03 17:53:04
5584551,953,5.0,2015-01-03 18:02:47
5584552,318,3.0,2015-01-03 18:02:49
5584553,50,3.5,2015-01-03 18:02:52
5584554,858,3.5,2015-01-03 18:02:56
5584555,296,4.0,2015-01-03 18:04:04
5584556,10,3.0,2015-01-03 18:09:09
5584557,17,4.0,2015-01-03 18:09:34
5584558,593,5.0,2015-01-03 18:13:18
5584559,296,5.0,2015-01-03 18:33:41
5584560,904,3.5,2015-01-03 18:34:06
5584561,260,0.5,2015-01-03 18:35:31
5584562,750,5.0,2015-01-03 18:35:33
5584563,593,1.5,2015-01-03 18:37:12
5584564,745,2.0,2015-01-03 18:38:24
5584565,356,3.5,2015-01-03 18:38:44
5584566,628,4.5,2015-01-03 18:38:55
5584567,1,3.5,2015-01-03 18:40:35
5584568,858,4.5,2015-01-03 19:00:27
5584569,858,5.0,2015-01-03 19:04:17
5584570,527,4.5,2015-01-03 19:04:36
5584571,110,4.5,2015-01-03 19:05:09
5584572,608,5.0,2015-01-03 19:05:41
5584573,318,5.0,2015-01-03 19:06:10
5584574,260,3.0,2015-01-03 19:06:37
5584575,541,4.5,2015-01-03 19:06:39
5584576,356,5.0,2015-01-03 19:06:43
5584577,318,5.0,2015-01-03 19:07:17
5584578,912,5.0,2015-01-03 19:07:26
5584579,50,4.0,2015-01-03 19:07:35
5584580,110,5.0,2015-01-03 19:07:39
5584581,904,5.0,2015-01-03 19:07:40
5584582,665,5.0,2015-01-03 19:09:12
5584583,903,5.0,2015-01-03 19:10:45
5584584,47,4.0,2015-01-03 19:10:47
5584585,457,4.0,2015-01-03 19:10:50
5584586,593,4.5,2015-01-03 19:11:27
5584587,928,5.0,2015-01-03 19:11:34
5584588,1036,4.0,2015-01-03 19:12:00
5584589,909,5.0,2015-01-03 19:12:11
5584590,589,4.0,2015-01-03 19:12:12
5584591,593,4.0,2015-01-03 19:12:32
5584592,920,4.0,2015-01-03 19:12:57
5584593,293,4.0,2015-01-03 19:13:44
5584594,902,4.0,2015-01-03 19:13:59
5584595,587,3.0,2015-01-03 19:14:06
5584596,597,4.0,2015-01-03 19:14:25
5584597,50,5.0,2015-01-03 19:14:43
5584598,539,4.0,2015-01-03 19:16:08
5584599,266,4.0,2015-01-03 19:16:53
5584600,357,3.5,2015-01-03 19:17:01
5584601,733,4.0,2015-01-03 19:17:09
5584602,858,4.0,2015-01-03 19:18:42
5584603,527,1.0,2015-01-03 19:22:52
5584604,50,3.0,2015-01-03 19:23:04
5584605,590,4.0,2015-01-03 19:24:00
5584606,47,4.0,2015-01-03 19:26:53
5584607,163,4.0,2015-01-03 19:30:42
5584608,500,5.0,2015-01-03 19:38:01
5584609,608,4.5,2015-01-03 19:49:13
5584610,318,4.5,2015-01-03 19:51:51
5584611,231,3.5,2015-01-03 19:57:21
5584612,541,5.0,2015-01-03 20:11:20
5584613,318,5.0,2015-01-03 20:14:23
5584614,454,4.5,2015-01-03 20:27:40
5584615,648,4.5,2015-01-03 20:45:48
5584616,260,4.5,2015-01-03 20:46:00
5584617,296,5.0,2015-01-03 20:48:45
5584618,586,3.5,2015-01-03 20:53:45
5584619,367,4.0,2015-01-03 20:57:48
5584620,1036,5.0,2015-01-03 20:59:30
5584621,260,4.0,2015-01-03 20:59:39
5584622,589,4.0,2015-01-03 20:59:47
5584623,457,3.5,2015-01-03 21:00:10
5584624,377,4.5,2015-01-03 21:03:21
5584625,480,4.0,2015-01-03 21:03:29
5584626,919,4.0,2015-01-03 21:03:40
5584627,908,3.5,2015-01-03 21:03:48
5584628,912,4.0,2015-01-03 21:04:02
5584629,356,3.0,2015-01-03 21:12:04
5584630,47,4.5,2015-01-03 21:13:05
5584631,953,4.0,2015-01-03 21:13:24
5584632,253,4.5,2015-01-03 21:14:44
5584633,293,3.5,2015-01-03 21:16:23
5584634,47,5.0,2015-01-03 21:20:50
5584635,318,1.5,2015-01-03 21:22:10
5584636,527,2.0,2015-01-03 21:22:14
5584637,111,4.0,2015-01-03 21:22:19
5584638,858,3.5,2015-01-03 21:22:21
5584639,6,4.0,2015-01-03 21:22:21
5584640,912,1.5,2015-01-03 21:23:56
5584641,908,1.5,2015-01-03 21:24:31
5584642,904,1.5,2015-01-03 21:25:47
5584643,906,1.5,2015-01-03 21:26:02
5584644,950,0.5,2015-01-03 21:26:08
5584645,911,0.5,2015-01-03 21:26:11
5584646,903,1.5,2015-01-03 21:26:21
5584647,942,0.5,2015-01-03 21:26:28
5584648,593,5.0,2015-01-03 21:26:49
5584649,260,2.5,2015-01-03 21:31:35
5584650,296,5.0,2015-01-03 21:34:57
5584651,541,4.0,2015-01-03 21:35:04
5584652,47,4.0,2015-01-03 21:35:10
5584653,589,4.0,2015-01-03 21:36:20
5584654,778,3.0,2015-01-03 21:36:26
5584655,800,3.0,2015-01-03 21:44:15
5584656,608,1.5,2015-01-03 22:05:56
5584657,81,4.0,2015-01-03 22:06:02
5584658,968,4.5,2015-01-03 22:06:55
5584659,223,3.0,2015-01-03 22:07:34
5584660,32,4.5,2015-01-03 22:07:56
5584661,293,4.0,2015-01-03 22:09:28
5584662,1036,3.0,2015-01-03 22:10:26
5584663,380,4.0,2015-01-03 22:11:52
5584664,153,3.0,2015-01-03 22:19:48
5584665,333,3.0,2015-01-03 22:21:39
5584666,344,4.0,2015-01-03 22:24:29
5584667,364,4.0,2015-01-03 22:24:32
5584668,595,2.0,2015-01-03 22:24:34
5584669,10,4.5,2015-01-03 22:24:56
5584670,500,3.5,2015-01-03 22:25:03
5584671,588,4.0,2015-01-03 22:25:19
5584672,292,4.0,2015-01-03 22:25:38
5584673,586,3.5,2015-01-03 22:25:42
5584674,377,2.5,2015-01-03 22:25:55
5584675,208,3.5,2015-01-03 22:26:05
5584676,555,0.5,2015-01-03 22:49:23
5584677,527,4.0,2015-01-03 22:50:50
5584678,593,4.5,2015-01-03 22:51:26
5584679,260,4.0,2015-01-03 22:51:31
5584680,50,4.0,2015-01-03 22:52:45
5584681,318,4.5,2015-01-03 22:52:46
5584682,296,4.0,2015-01-03 22:52:48
5584683,858,5.0,2015-01-03 22:53:09
5584684,111,4.0,2015-01-03 22:53:47
5584685,47,4.0,2015-01-03 22:53:53
5584686,778,4.0,2015-01-03 22:56:33
5584687,356,4.0,2015-01-03 22:56:51
5584688,36,4.5,2015-01-03 22:57:21
5584689,293,3.5,2015-01-03 22:58:49
5584690,110,4.0,2015-01-03 22:59:40
5584691,296,2.5,2015-01-03 23:02:50
5584692,590,4.0,2015-01-03 23:03:04
5584693,111,4.0,2015-01-03 23:05:57
5584694,104,3.0,2015-01-03 23:11:19
5584695,788,2.5,2015-01-03 23:11:44
5584696,260,4.0,2015-01-03 23:13:49
5584697,32,4.0,2015-01-03 23:13:49
5584698,588,4.0,2015-01-03 23:13:52
5584699,1,3.5,2015-01-03 23:13:55
5584700,110,3.5,2015-01-03 23:13:56
5584701,480,3.5,2015-01-03 23:13:57
5584702,783,3.0,2015-01-03 23:14:23
5584703,110,4.5,2015-01-03 23:15:34
5584704,50,3.5,2015-01-03 23:15:42
5584705,356,5.0,2015-01-03 23:15:48
5584706,296,3.5,2015-01-03 23:16:42
5584707,1061,3.5,2015-01-03 23:17:01
5584708,647,3.5,2015-01-03 23:20:37
5584709,253,4.0,2015-01-03 23:20:50
5584710,6,4.0,2015-01-03 23:22:26
5584711,39,3.0,2015-01-03 23:23:40
5584712,910,3.5,2015-01-03 23:24:25
5584713,223,3.0,2015-01-03 23:25:57
5584714,608,4.0,2015-01-03 23:26:04
5584715,923,4.0,2015-01-03 23:26:50
5584716,16,4.0,2015-01-03 23:28:28
5584717,2,3.0,2015-01-03 23:29:36
5584718,541,4.0,2015-01-03 23:31:45
5584719,97,4.0,2015-01-03 23:32:16
5584720,104,4.0,2015-01-03 23:38:55
5584721,648,3.5,2015-01-03 23:39:41
5584722,364,3.5,2015-01-03 23:39:42
5584723,780,3.0,2015-01-03 23:39:46
5584724,922,4.5,2015-01-03 23:40:25
5584725,370,3.5,2015-01-03 23:40:33
5584726,393,1.0,2015-01-03 23:43:59
5584727,288,3.5,2015-01-03 23:46:52
5584728,165,3.5,2015-01-03 23:48:20
5584729,1,4.0,2015-01-03 23:48:37
5584730,420,2.5,2015-01-03 23:50:52
5584731,364,3.5,2015-01-03 23:51:00
5584732,588,4.0,2015-01-03 23:51:06
5584733,239,2.5,2015-01-03 23:52:01
5584734,34,3.0,2015-01-03 23:52:46
5584735,1029,3.0,2015-01-03 23:53:17
5584736,595,4.5,2015-01-03 23:53:37
5584737,431,4.0,2015-01-04 00:00:43
5584738,367,3.0,2015-01-04 00:03:12
5584739,110,3.5,2015-01-04 00:04:37
5584740,780,2.5,2015-01-04 00:04:45
5584741,150,3.5,2015-01-04 00:04:47
5584742,648,3.0,2015-01-04 00:04:50
5584743,153,2.0,2015-01-04 00:04:53
5584744,19,2.5,2015-01-04 00:05:16
5584745,788,1.5,2015-01-04 00:05:43
5584746,783,2.5,2015-01-04 00:06:24
5584747,327,3.0,2015-01-04 00:07:19
5584748,223,3.5,2015-01-04 00:09:13
5584749,761,1.5,2015-01-04 00:09:16
5584750,454,4.0,2015-01-04 00:12:10
5584751,648,4.0,2015-01-04 00:12:13
5584752,656,1.5,2015-01-04 00:13:37
5584753,367,3.0,2015-01-04 00:16:24
5584754,500,3.0,2015-01-04 00:16:25
5584755,48,3.5,2015-01-04 00:22:40
5584756,318,5.0,2015-01-04 00:25:58
5584757,527,5.0,2015-01-04 00:25:59
5584758,50,3.0,2015-01-04 00:26:01
5584759,260,4.5,2015-01-04 00:26:06
5584760,356,5.0,2015-01-04 00:27:50
5584761,110,4.5,2015-01-04 00:28:13
5584762,589,4.5,2015-01-04 00:28:28
5584763,541,4.5,2015-01-04 00:29:41
5584764,1,4.5,2015-01-04 00:30:04
5584765,1036,4.5,2015-01-04 00:30:16
5584766,858,5.0,2015-01-04 00:31:55
5584767,593,4.5,2015-01-04 00:32:33
5584768,457,4.5,2015-01-04 00:33:15
5584769,111,4.5,2015-01-04 00:33:20
5584770,260,3.0,2015-01-04 01:28:21
5584771,527,2.0,2015-01-04 01:28:25
5584772,1036,2.0,2015-01-04 01:28:36
5584773,110,2.5,2015-01-04 01:28:53
5584774,589,5.0,2015-01-04 01:29:00
5584775,541,5.0,2015-01-04 01:32:31
5584776,924,5.0,2015-01-04 01:35:51
5584777,150,4.0,2015-01-04 01:36:56
5584778,296,5.0,2015-01-04 01:39:50
5584779,858,5.0,2015-01-04 01:41:36
5584780,296,5.0,2015-01-04 01:42:01
5584781,356,3.5,2015-01-04 01:42:04
5584782,110,3.0,2015-01-04 01:42:10
5584783,1,4.0,2015-01-04 01:42:13
5584784,364,5.0,2015-01-04 01:44:29
5584785,344,4.0,2015-01-04 01:44:36
5584786,367,4.0,2015-01-04 01:44:40
5584787,231,4.0,2015-01-04 01:44:44
5584788,736,3.0,2015-01-04 01:44:52
5584789,778,3.5,2015-01-04 01:45:23
5584790,19,4.0,2015-01-04 01:45:37
5584791,353,3.0,2015-01-04 01:46:13
5584792,48,4.0,2015-01-04 01:46:50
5584793,70,4.0,2015-01-04 01:46:57
5584794,1059,3.0,2015-01-04 01:48:45
5584795,362,3.0,2015-01-04 01:49:51
5584796,224,2.5,2015-01-04 01:50:00
5584797,565,3.5,2015-01-04 01:50:04
5584798,163,3.0,2015-01-04 01:50:04
5584799,904,5.0,2015-01-04 01:50:18
5584800,253,3.5,2015-01-04 01:50:55
5584801,837,2.0,2015-01-04 01:51:32
5584802,839,3.0,2015-01-04 01:52:54
5584803,380,4.0,2015-01-04 01:55:13
5584804,267,3.0,2015-01-04 01:55:40
5584805,356,4.0,2015-01-04 02:02:23
5584806,1036,4.0,2015-01-04 02:04:21
5584807,17,3.5,2015-01-04 02:04:44
5584808,919,3.5,2015-01-04 02:06:11
5584809,236,1.0,2015-01-04 02:06:17
5584810,593,4.0,2015-01-04 02:06:45
5584811,784,4.0,2015-01-04 02:08:04
5584812,593,3.0,2015-01-04 02:09:14
5584813,500,3.5,2015-01-04 02:12:05
5584814,592,5.0,2015-01-04 02:15:10
5584815,153,2.0,2015-01-04 02:15:16
5584816,1059,3.5,2015-01-04 02:16:36
5584817,1020,2.5,2015-01-04 02:20:07
5584818,253,3.0,2015-01-04 02:20:37
5584819,110,3.0,2015-01-04 02:23:13
5584820,788,0.5,2015-01-04 02:23:36
5584821,745,2.5,2015-01-04 02:26:19
5584822,260,5.0,2015-01-04 02:27:01
5584823,920,4.0,2015-01-04 02:27:07
5584824,357,3.5,2015-01-04 02:28:30
5584825,253,3.0,2015-01-04 02:28:33
5584826,586,3.5,2015-01-04 02:28:43
5584827,1036,4.0,2015-01-04 02:28:44
5584828,39,3.5,2015-01-04 02:29:13
5584829,788,3.5,2015-01-04 02:32:04
5584830,260,3.0,2015-01-04 02:32:39
5584831,594,3.5,2015-01-04 02:33:01
5584832,377,4.0,2015-01-04 02:33:22
5584833,750,3.5,2015-01-04 02:33:28
5584834,296,4.0,2015-01-04 02:34:04
5584835,150,3.5,2015-01-04 02:34:45
5584836,1035,4.0,2015-01-04 02:35:00
5584837,608,2.5,2015-01-04 02:35:16
5584838,590,4.0,2015-01-04 02:35:25
5584839,7,3.0,2015-01-04 02:35:34
5584840,500,3.0,2015-01-04 02:35:40
5584841,34,3.0,2015-01-04 02:35:50
5584842,163,3.0,2015-01-04 02:36:00
5584843,39,3.0,2015-01-04 02:36:10
5584844,778,1.5,2015-01-04 02:36:44
5584845,1,4.0,2015-01-04 02:36:48
5584846,317,2.5,2015-01-04 02:37:41
5584847,920,4.5,2015-01-04 02:38:02
5584848,784,2.5,2015-01-04 02:38:03
5584849,48,3.0,2015-01-04 02:38:40
5584850,596,4.0,2015-01-04 02:39:43
5584851,500,4.0,2015-01-04 02:41:55
5584852,902,3.5,2015-01-04 02:43:49
5584853,1029,4.0,2015-01-04 02:46:12
5584854,441,2.5,2015-01-04 02:46:18
5584855,531,3.0,2015-01-04 02:46:34
5584856,362,3.0,2015-01-04 02:46:36
5584857,594,5.0,2015-01-04 02:47:01
5584858,344,4.0,2015-01-04 02:50:21
5584859,19,1.0,2015-01-04 02:50:29
5584860,653,3.0,2015-01-04 02:50:51
5584861,1027,3.5,2015-01-04 02:52:11
5584862,442,2.5,2015-01-04 02:52:18
5584863,1032,4.0,2015-01-04 02:52:29
5584864,915,3.0,2015-01-04 02:52:49
5584865,318,4.0,2015-01-04 02:53:12
5584866,50,4.0,2015-01-04 02:53:14
5584867,858,5.0,2015-01-04 02:53:19
5584868,19,3.0,2015-01-04 02:53:40
5584869,551,5.0,2015-01-04 02:53:43
5584870,440,4.5,2015-01-04 02:53:47
5584871,410,4.5,2015-01-04 02:53:50
5584872,442,4.0,2015-01-04 02:53:55
5584873,16,4.5,2015-01-04 02:54:06
5584874,337,1.5,2015-01-04 02:54:12
5584875,266,4.0,2015-01-04 02:54:22
5584876,317,0.5,2015-01-04 02:54:29
5584877,350,4.0,2015-01-04 02:54:33
5584878,555,3.0,2015-01-04 02:55:19
5584879,520,3.0,2015-01-04 02:55:23
5584880,370,2.5,2015-01-04 02:55:25
5584881,173,1.0,2015-01-04 02:55:29
5584882,420,4.0,2015-01-04 02:55:34
5584883,553,3.5,2015-01-04 02:55:37
5584884,163,4.0,2015-01-04 02:55:40
5584885,160,4.0,2015-01-04 02:55:44
5584886,3,3.0,2015-01-04 02:55:47
5584887,497,2.0,2015-01-04 02:55:50
5584888,145,3.0,2015-01-04 02:55:56
5584889,589,5.0,2015-01-04 02:56:03
5584890,541,5.0,2015-01-04 02:56:03
5584891,168,3.0,2015-01-04 02:56:10
5584892,342,4.0,2015-01-04 02:56:14
5584893,1033,3.0,2015-01-04 02:56:14
5584894,236,4.0,2015-01-04 02:56:17
5584895,225,3.0,2015-01-04 02:56:20
5584896,376,3.0,2015-01-04 02:56:24
5584897,924,5.0,2015-01-04 02:56:27
5584898,333,2.5,2015-01-04 02:56:41
5584899,44,3.0,2015-01-04 02:56:48
5584900,261,4.5,2015-01-04 02:56:52
5584901,345,5.0,2015-01-04 02:56:54
5584902,216,3.0,2015-01-04 02:57:08
5584903,50,5.0,2015-01-04 02:57:20
5584904,208,3.0,2015-01-04 02:57:30
5584905,170,5.0,2015-01-04 02:57:31
5584906,524,0.5,2015-01-04 02:57:36
5584907,441,4.0,2015-01-04 02:57:38
5584908,180,2.5,2015-01-04 02:57:42
5584909,372,2.5,2015-01-04 02:57:44
5584910,527,5.0,2015-01-04 02:57:47
5584911,224,3.0,2015-01-04 02:57:47
5584912,455,3.0,2015-01-04 02:57:52
5584913,204,3.5,2015-01-04 02:57:58
5584914,362,3.0,2015-01-04 02:58:03
5584915,193,4.0,2015-01-04 02:58:05
5584916,327,2.5,2015-01-04 02:58:19
5584917,413,3.0,2015-01-04 02:58:36
5584918,481,3.0,2015-01-04 02:58:57
5584919,207,3.0,2015-01-04 02:59:00
5584920,1012,4.0,2015-01-04 03:01:38
5584921,587,3.0,2015-01-04 03:02:22
5584922,457,4.0,2015-01-04 03:05:38
5584923,38,1.0,2015-01-04 03:09:41
5584924,17,3.5,2015-01-04 03:13:02
5584925,10,3.0,2015-01-04 03:15:29
5584926,586,4.0,2015-01-04 03:17:22
5584927,318,4.5,2015-01-04 03:17:48
5584928,527,4.5,2015-01-04 03:17:51
5584929,356,3.5,2015-01-04 03:18:26
5584930,508,3.5,2015-01-04 03:20:00
5584931,912,4.0,2015-01-04 03:20:03
5584932,953,4.5,2015-01-04 03:20:22
5584933,923,3.5,2015-01-04 03:20:50
5584934,608,4.5,2015-01-04 03:21:04
5584935,318,5.0,2015-01-04 03:25:03
5584936,527,3.0,2015-01-04 03:25:10
5584937,260,4.0,2015-01-04 03:25:27
5584938,356,5.0,2015-01-04 03:25:33
5584939,110,5.0,2015-01-04 03:26:45
5584940,457,4.0,2015-01-04 03:26:48
5584941,1036,3.5,2015-01-04 03:27:14
5584942,589,4.0,2015-01-04 03:27:19
5584943,296,0.5,2015-01-04 03:28:07
5584944,161,4.5,2015-01-04 03:51:04
5584945,339,3.0,2015-01-04 03:51:04
5584946,25,3.5,2015-01-04 03:51:17
5584947,185,3.0,2015-01-04 03:51:21
5584948,555,4.5,2015-01-04 03:51:37
5584949,317,3.0,2015-01-04 03:51:43
5584950,353,4.0,2015-01-04 03:51:45
5584951,266,3.5,2015-01-04 03:52:02
5584952,160,4.0,2015-01-04 03:52:15
5584953,7,3.0,2015-01-04 03:52:19
5584954,3,3.5,2015-01-04 03:52:24
5584955,145,4.0,2015-01-04 03:52:46
5584956,543,2.0,2015-01-04 03:52:46
5584957,196,3.0,2015-01-04 03:52:46
5584958,172,2.5,2015-01-04 03:52:51
5584959,151,4.0,2015-01-04 03:52:57
5584960,315,4.0,2015-01-04 03:53:05
5584961,44,3.0,2015-01-04 03:53:11
5584962,471,2.0,2015-01-04 03:53:14
5584963,265,4.0,2015-01-04 03:53:17
5584964,345,4.0,2015-01-04 03:53:24
5584965,515,4.0,2015-01-04 03:53:25
5584966,22,4.0,2015-01-04 03:53:45
5584967,24,4.0,2015-01-04 03:54:05
5584968,193,2.5,2015-01-04 03:54:09
5584969,230,4.0,2015-01-04 03:54:22
5584970,382,2.5,2015-01-04 03:55:07
5584971,379,4.0,2015-01-04 03:55:18
5584972,69,4.0,2015-01-04 03:56:17
5584973,338,3.0,2015-01-04 03:56:32
5584974,477,4.0,2015-01-04 03:56:34
5584975,23,4.0,2015-01-04 03:56:39
5584976,164,4.0,2015-01-04 03:56:42
5584977,147,4.0,2015-01-04 03:56:44
5584978,218,4.0,2015-01-04 03:56:52
5584979,20,3.5,2015-01-04 03:56:57
5584980,371,3.0,2015-01-04 03:57:00
5584981,533,3.0,2015-01-04 03:57:06
5584982,122,5.0,2015-01-04 03:57:11
5584983,550,4.0,2015-01-04 03:57:42
5584984,427,2.0,2015-01-04 03:57:44
5584985,517,4.0,2015-01-04 03:57:49
5584986,81,4.0,2015-01-04 03:57:53
5584987,234,4.0,2015-01-04 03:58:00
5584988,89,3.0,2015-01-04 03:58:01
5584989,4,4.0,2015-01-04 03:58:33
5584990,44,2.5,2015-01-04 04:01:56
5584991,924,3.0,2015-01-04 04:02:14
5584992,480,5.0,2015-01-04 04:02:17
5584993,861,4.0,2015-01-04 04:07:19
5584994,608,5.0,2015-01-04 04:09:59
5584995,293,5.0,2015-01-04 04:14:46
5584996,10,5.0,2015-01-04 04:14:50
5584997,317,1.0,2015-01-04 04:15:46
5584998,520,4.0,2015-01-04 04:15:54
5584999,356,5.0,2015-01-04 04:15:59
5585000,1,1.0,2015-01-04 04:26:32
5585001,480,1.5,2015-01-04 04:26:44
5585002,780,2.0,2015-01-04 04:27:04
5585003,592,1.5,2015-01-04 04:27:12
5585004,588,1.0,2015-01-04 04:27:27
5585005,344,1.0,2015-01-04 04:27:37
5585006,364,1.0,2015-01-04 04:27:50
5585007,165,3.0,2015-01-04 04:28:02
5585008,380,2.0,2015-01-04 04:28:42
5585009,10,3.0,2015-01-04 04:29:26
5585010,1036,3.0,2015-01-04 04:29:30
5585011,39,1.0,2015-01-04 04:30:59
5585012,434,1.5,2015-01-04 04:31:28
5585013,778,2.5,2015-01-04 04:32:13
5585014,19,0.5,2015-01-04 04:33:02
5585015,551,3.0,2015-01-04 04:33:57
5585016,788,1.0,2015-01-04 04:34:25
5585017,904,4.0,2015-01-04 04:34:34
5585018,153,1.0,2015-01-04 04:35:05
5585019,367,2.0,2015-01-04 04:35:21
5585020,231,0.5,2015-01-04 04:35:26
5585021,597,3.0,2015-01-04 04:35:33
5585022,260,4.5,2015-01-04 04:46:52
5585023,913,4.0,2015-01-04 04:53:10
5585024,318,4.0,2015-01-04 05:00:58
5585025,50,4.0,2015-01-04 05:01:00
5585026,527,2.0,2015-01-04 05:01:01
5585027,724,4.0,2015-01-04 05:05:51
5585028,708,2.5,2015-01-04 05:12:52
5585029,784,3.0,2015-01-04 05:13:00
5585030,353,4.5,2015-01-04 05:13:07
5585031,163,4.0,2015-01-04 05:13:16
5585032,673,3.0,2015-01-04 05:14:16
5585033,253,5.0,2015-01-04 05:14:53
5585034,273,3.5,2015-01-04 05:16:17
5585035,1,3.0,2015-01-04 05:38:30
5585036,1009,2.5,2015-01-04 05:49:45
5585037,50,4.0,2015-01-04 06:41:28
5585038,858,3.5,2015-01-04 06:41:30
5585039,318,4.0,2015-01-04 06:41:39
5585040,141,4.0,2015-01-04 06:44:07
5585041,60,3.0,2015-01-04 06:48:42
5585042,293,4.5,2015-01-04 07:11:16
